ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
101,ASHOKNAGAR,,3,candidate_col_5,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_6,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_7,8,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_8,847,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_1,330,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_2,209,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_3,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_5,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_6,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_7,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_8,573,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_1,323,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_2,117,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_3,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_5,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_6,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_7,8,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_8,507,,,,,101_Form20.pdf
101,ASHOKNAGAR,,1,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_1,262,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_2,161,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_3,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_5,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_6,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_7,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_8,495,,,,,101_Form20.pdf
101,ASHOKNAGAR,,4,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_1,270,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_2,256,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_3,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_5,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_6,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_7,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_8,695,,,,,101_Form20.pdf
101,ASHOKNAGAR,,3,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_1,137,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_2,256,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_3,8,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_5,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_6,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_7,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_8,767,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_1,361,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_2,333,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_3,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_5,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_6,10,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_7,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_8,757,,,,,101_Form20.pdf
101,ASHOKNAGAR,,5,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_1,447,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_2,368,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_3,4,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_5,21,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_7,2,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_8,8,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,6,candidate_col_9,7,863.0,0.0,6.0,869.0,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_1,364,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_2,436,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_3,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_5,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_6,9,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_7,10,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_8,850,,,,,101_Form20.pdf
101,ASHOKNAGAR,,2,candidate_col_9,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,TANUJA,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,JAGADISH RAY,267,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,CHAKRABORTY,195,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,NARAYAN GOSWAMI,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,ANGSHUMALI BARAI,29,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,TAPAS BANERJEE,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,TARAK RAJAK DAS,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,CHAKRABORTY,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,92A,DR. SUMAY HIRA,510,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,TANUJA,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,JAGADISH RAY,121,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,CHAKRABORTY,197,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,NARAYAN GOSWAMI,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,ANGSHUMALI BARAI,204,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,TAPAS BANERJEE,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,TARAK RAJAK DAS,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,CHAKRABORTY,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93,DR. SUMAY HIRA,528,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,TANUJA,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,JAGADISH RAY,173,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,CHAKRABORTY,196,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,NARAYAN GOSWAMI,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,ANGSHUMALI BARAI,125,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,TAPAS BANERJEE,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,TARAK RAJAK DAS,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,CHAKRABORTY,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,93A,DR. SUMAY HIRA,503,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,TANUJA,10,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,JAGADISH RAY,485,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,CHAKRABORTY,337,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,NARAYAN GOSWAMI,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,ANGSHUMALI BARAI,73,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,TAPAS BANERJEE,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,TARAK RAJAK DAS,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,CHAKRABORTY,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,94,DR. SUMAY HIRA,924,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,TANUJA,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,JAGADISH RAY,216,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,CHAKRABORTY,124,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,NARAYAN GOSWAMI,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,ANGSHUMALI BARAI,18,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,TAPAS BANERJEE,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,TARAK RAJAK DAS,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,CHAKRABORTY,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,95,DR. SUMAY HIRA,366,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,TANUJA,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,JAGADISH RAY,273,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,CHAKRABORTY,302,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,NARAYAN GOSWAMI,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,ANGSHUMALI BARAI,44,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,TAPAS BANERJEE,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,TARAK RAJAK DAS,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,CHAKRABORTY,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,96,DR. SUMAY HIRA,635,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,TANUJA,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,JAGADISH RAY,123,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,CHAKRABORTY,242,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,NARAYAN GOSWAMI,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,ANGSHUMALI BARAI,93,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,TAPAS BANERJEE,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,TARAK RAJAK DAS,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,CHAKRABORTY,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97,DR. SUMAY HIRA,467,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,TANUJA,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,JAGADISH RAY,43,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,CHAKRABORTY,202,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,NARAYAN GOSWAMI,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,ANGSHUMALI BARAI,173,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,TAPAS BANERJEE,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,TARAK RAJAK DAS,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,CHAKRABORTY,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,97A,DR. SUMAY HIRA,432,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,TANUJA,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,JAGADISH RAY,291,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,CHAKRABORTY,240,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,NARAYAN GOSWAMI,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,ANGSHUMALI BARAI,15,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,TAPAS BANERJEE,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,TARAK RAJAK DAS,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,CHAKRABORTY,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,98,DR. SUMAY HIRA,570,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,TANUJA,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,JAGADISH RAY,92,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,CHAKRABORTY,314,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,NARAYAN GOSWAMI,8,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,ANGSHUMALI BARAI,292,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,TAPAS BANERJEE,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,TARAK RAJAK DAS,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,CHAKRABORTY,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,99,DR. SUMAY HIRA,717,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,TANUJA,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,JAGADISH RAY,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,CHAKRABORTY,161,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,NARAYAN GOSWAMI,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,ANGSHUMALI BARAI,387,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,TAPAS BANERJEE,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,TARAK RAJAK DAS,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,CHAKRABORTY,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,100,DR. SUMAY HIRA,558,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,TANUJA,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,JAGADISH RAY,133,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,CHAKRABORTY,330,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,NARAYAN GOSWAMI,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,ANGSHUMALI BARAI,273,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,TAPAS BANERJEE,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,TARAK RAJAK DAS,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,CHAKRABORTY,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,101,DR. SUMAY HIRA,750,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,TANUJA,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,JAGADISH RAY,10,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,CHAKRABORTY,441,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,NARAYAN GOSWAMI,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,ANGSHUMALI BARAI,467,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,TAPAS BANERJEE,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,TARAK RAJAK DAS,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,CHAKRABORTY,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,102,DR. SUMAY HIRA,932,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,TANUJA,10,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,JAGADISH RAY,208,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,CHAKRABORTY,244,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,NARAYAN GOSWAMI,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,ANGSHUMALI BARAI,85,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,TAPAS BANERJEE,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,TARAK RAJAK DAS,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,CHAKRABORTY,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103,DR. SUMAY HIRA,553,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,TANUJA,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,JAGADISH RAY,234,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,CHAKRABORTY,198,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,NARAYAN GOSWAMI,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,ANGSHUMALI BARAI,54,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,TAPAS BANERJEE,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,TARAK RAJAK DAS,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,CHAKRABORTY,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,103A,DR. SUMAY HIRA,500,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,TANUJA,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,JAGADISH RAY,36,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,CHAKRABORTY,422,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,NARAYAN GOSWAMI,6,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,ANGSHUMALI BARAI,394,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,TAPAS BANERJEE,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,TARAK RAJAK DAS,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,CHAKRABORTY,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,104,DR. SUMAY HIRA,869,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,TANUJA,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,JAGADISH RAY,330,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,CHAKRABORTY,295,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,NARAYAN GOSWAMI,8,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,ANGSHUMALI BARAI,32,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,TAPAS BANERJEE,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,TARAK RAJAK DAS,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,CHAKRABORTY,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,105,DR. SUMAY HIRA,673,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,TANUJA,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,JAGADISH RAY,482,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,CHAKRABORTY,224,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,NARAYAN GOSWAMI,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,ANGSHUMALI BARAI,24,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,TAPAS BANERJEE,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,TARAK RAJAK DAS,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,CHAKRABORTY,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,106,DR. SUMAY HIRA,754,,,,,101_Form20.pdf
101,ASHOKNAGAR,,141A,Serial No. of,2,2.0,298.0,,3.0,101_Form20.pdf
101,ASHOKNAGAR,,142,Serial No. of,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,143,Serial No. of,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,143A,Serial No. of,0,0.0,20.0,,0.0,101_Form20.pdf
101,ASHOKNAGAR,,144,Serial No. of,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,144A,Serial No. of,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,145,Serial No. of,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,145A,Serial No. of,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,146,Serial No. of,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,146A,Serial No. of,9,,,,,101_Form20.pdf
101,ASHOKNAGAR,,271,candidate_col_5,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,271,candidate_col_6,80,,,,,101_Form20.pdf
101,ASHOKNAGAR,,271,candidate_col_7,4,,,,,101_Form20.pdf
101,ASHOKNAGAR,,271,candidate_col_8,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,204,candidate_col_5,71,549.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,204,candidate_col_6,6,549.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,204,candidate_col_7,9,549.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,204,candidate_col_8,4,549.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205,candidate_col_5,74,563.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205,candidate_col_6,1,563.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205,candidate_col_7,3,563.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205,candidate_col_8,2,563.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205A,candidate_col_5,41,359.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205A,candidate_col_6,0,359.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205A,candidate_col_7,3,359.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,205A,candidate_col_8,1,359.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,206,candidate_col_5,48,713.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,206,candidate_col_6,1,713.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,206,candidate_col_7,3,713.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,206,candidate_col_8,1,713.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,207,candidate_col_5,37,690.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,207,candidate_col_6,3,690.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,207,candidate_col_7,10,690.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,207,candidate_col_8,4,690.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208,candidate_col_5,41,513.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208,candidate_col_6,3,513.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208,candidate_col_7,1,513.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208,candidate_col_8,0,513.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208A,candidate_col_5,47,458.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208A,candidate_col_6,0,458.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208A,candidate_col_7,4,458.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,208A,candidate_col_8,2,458.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,209,candidate_col_5,102,890.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,209,candidate_col_6,3,890.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,209,candidate_col_7,4,890.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,209,candidate_col_8,3,890.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,210,candidate_col_5,51,332.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,210,candidate_col_6,1,332.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,210,candidate_col_7,2,332.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,210,candidate_col_8,1,332.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,211,candidate_col_5,116,597.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,211,candidate_col_6,0,597.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,211,candidate_col_7,4,597.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,211,candidate_col_8,2,597.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,212,candidate_col_5,53,664.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,212,candidate_col_6,0,664.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,212,candidate_col_7,6,664.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,212,candidate_col_8,2,664.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,213,candidate_col_5,94,403.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,213,candidate_col_6,0,403.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,213,candidate_col_7,2,403.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,213,candidate_col_8,3,403.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,214,candidate_col_5,126,651.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,214,candidate_col_6,2,651.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,214,candidate_col_7,4,651.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,214,candidate_col_8,1,651.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,215,candidate_col_5,148,782.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,215,candidate_col_6,3,782.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,215,candidate_col_7,4,782.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,215,candidate_col_8,2,782.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,216,candidate_col_5,72,826.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,216,candidate_col_6,0,826.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,216,candidate_col_7,5,826.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,216,candidate_col_8,4,826.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217,candidate_col_5,141,674.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217,candidate_col_6,2,674.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217,candidate_col_7,7,674.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217,candidate_col_8,6,674.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217A,candidate_col_5,184,455.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217A,candidate_col_6,1,455.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217A,candidate_col_7,5,455.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,217A,candidate_col_8,1,455.0,,,,101_Form20.pdf
101,ASHOKNAGAR,,242,Serial No. of Votes,8,,,,,101_Form20.pdf
101,ASHOKNAGAR,,243,Serial No. of Votes,3,,,,,101_Form20.pdf
101,ASHOKNAGAR,,244,Serial No. of Votes,0,,,,,101_Form20.pdf
101,ASHOKNAGAR,,245,Serial No. of Votes,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,246,Serial No. of Votes,2,,,,,101_Form20.pdf
101,ASHOKNAGAR,,247,Serial No. of Votes,7,,,,,101_Form20.pdf
101,ASHOKNAGAR,,247A,Serial No. of Votes,1,,,,,101_Form20.pdf
101,ASHOKNAGAR,,248,Serial No. of Votes,5,,,,,101_Form20.pdf
101,ASHOKNAGAR,,249,Serial No. of Votes,1,,,,,101_Form20.pdf
102,of 21,,14,JOYDEV MANNA,333,,,,,102_Form20.pdf
102,of 21,,14,RAFIQUR RAHAMAN,100,,,,,102_Form20.pdf
102,of 21,,14,SHAFIQUE ALI,3,,,,,102_Form20.pdf
102,of 21,,14,GOUTAM BISWAS,1,,,,,102_Form20.pdf
102,of 21,,15,JOYDEV MANNA,62,,,,,102_Form20.pdf
