ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf,selected_source,district,region_scope,booths,total_valid_coverage_pct,placeholder_booth_pct,booths_low_candidate_count,booths_with_placeholders,is_placeholder_candidate,candidate_needs_party_review,ac_quality_flag,form20_model_ready
13,Falakata(SC),254022.0,43,SUBHASH,5,534.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43,TAPAN,1,534.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43,TARANI,2,534.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43,candidate_col_7,6,534.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,True,True,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43,DIPAK CHANDRA,4,534.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,candidate_col_1,12,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,True,True,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,KSHITISH,163,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,DIPAK,271,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,SUBHASH,8,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,TAPAN,1,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,TARANI,2,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,candidate_col_7,13,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,True,True,high_placeholder_rate;,False
13,Falakata(SC),254022.0,43A,DIPAK CHANDRA,6,476.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,candidate_col_1,79,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,True,True,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,KSHITISH,393,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,DIPAK,267,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,SUBHASH,16,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,TAPAN,2,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,candidate_col_7,2,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,True,True,high_placeholder_rate;,False
13,Falakata(SC),254022.0,44,DIPAK CHANDRA,9,778.0,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,KSHTTISH,22,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,TAPAN,434,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,TARANI,301,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,DIPAK CHANDRA ROY,50,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,SUBHASH MANDAL,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,BIMAL ROY,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,SWAPAN ROY (SANTOSH),12,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,48,No. of Valid Votes,18,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,KSHTTISH,22,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,TAPAN,232,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,TARANI,200,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,DIPAK CHANDRA ROY,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,SUBHASH MANDAL,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,BIMAL ROY,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,SWAPAN ROY (SANTOSH),1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49,No. of Valid Votes,4,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,KSHTTISH,31,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,TAPAN,202,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,TARANI,222,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,DIPAK CHANDRA ROY,7,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,SUBHASH MANDAL,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,BIMAL ROY,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,SWAPAN ROY (SANTOSH),4,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,49A,No. of Valid Votes,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,KSHTTISH,123,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,TAPAN,155,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,TARANI,504,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,DIPAK CHANDRA ROY,8,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,SUBHASH MANDAL,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,BIMAL ROY,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,SWAPAN ROY (SANTOSH),7,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,50,No. of Valid Votes,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,KSHTTISH,20,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,TAPAN,411,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,TARANI,399,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,DIPAK CHANDRA ROY,3,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,SUBHASH MANDAL,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,BIMAL ROY,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,SWAPAN ROY (SANTOSH),4,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,51,No. of Valid Votes,4,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,KSHTTISH,12,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,TAPAN,422,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,TARANI,287,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,DIPAK CHANDRA ROY,5,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,SUBHASH MANDAL,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,BIMAL ROY,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,SWAPAN ROY (SANTOSH),7,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,52,No. of Valid Votes,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,KSHTTISH,7,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,TAPAN,247,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,TARANI,321,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,DIPAK CHANDRA ROY,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,SUBHASH MANDAL,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,BIMAL ROY,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,SWAPAN ROY (SANTOSH),11,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,53,No. of Valid Votes,5,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,KSHTTISH,11,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,TAPAN,345,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,TARANI,178,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,DIPAK CHANDRA ROY,7,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,SUBHASH MANDAL,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,BIMAL ROY,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,SWAPAN ROY (SANTOSH),5,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54,No. of Valid Votes,13,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,KSHTTISH,9,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,TAPAN,313,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,TARANI,231,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,DIPAK CHANDRA ROY,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,SUBHASH MANDAL,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,BIMAL ROY,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,SWAPAN ROY (SANTOSH),10,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,54A,No. of Valid Votes,3,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,KSHTTISH,11,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,TAPAN,334,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,TARANI,204,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,DIPAK CHANDRA ROY,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,SUBHASH MANDAL,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,BIMAL ROY,0,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,SWAPAN ROY (SANTOSH),3,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,55,No. of Valid Votes,5,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,KSHTTISH,11,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,TAPAN,407,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,TARANI,223,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,DIPAK CHANDRA ROY,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,SUBHASH MANDAL,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,BIMAL ROY,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,SWAPAN ROY (SANTOSH),3,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,56,No. of Valid Votes,5,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,KSHTTISH,17,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,TAPAN,213,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,TARANI,450,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,DIPAK CHANDRA ROY,8,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,SUBHASH MANDAL,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,BIMAL ROY,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,SWAPAN ROY (SANTOSH),13,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,57,No. of Valid Votes,8,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,KSHTTISH,8,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,TAPAN,376,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,TARANI,355,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,DIPAK CHANDRA ROY,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,SUBHASH MANDAL,1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,BIMAL ROY,3,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,SWAPAN ROY (SANTOSH),4,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,58,No. of Valid Votes,6,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,KSHTTISH,43,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,TAPAN,489,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,TARANI,340,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,DIPAK CHANDRA ROY,3,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,SUBHASH MANDAL,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,BIMAL ROY,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,SWAPAN ROY (SANTOSH),1,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
13,Falakata(SC),254022.0,59,No. of Valid Votes,2,,,,,13_Form20.pdf,ocr_llamacloud,Alipurduar,North Bengal,338,0.527,0.482,0,163,False,False,high_placeholder_rate;,False
